,Frame#,Time,AlejandroMask:HeadTopX7,AlejandroMask:HeadTopY7,AlejandroMask:HeadTopZ7,AlejandroMask:HeadFrontX5,AlejandroMask:HeadFrontY5,AlejandroMask:HeadFrontZ5,HeadFront5MAG,AlejandroMask:LP1X46,LHandMaxPosY,LHandPosXMean,LHandPosYMean,LHandPosZMean,RHandPosXMean,RHandPosYMean,RHandPosZMean,BothHandMaxPosY,LHandVelocity,RHandVelocity,HeadMaxPosY,HeadVelocity,HeadPosXMean,HeadPosYMean,DistanceChestToLeftArm,DistanceChestToRightArm,DistanceChestToArmsMax,ShoulderVelocity
74,78,0.65,0.182689,1.71714,0.343149,0.139516,1.72962,0.489689,0.000210116634277,0.33905,0.77911,0.7318802,0.7186819,0.6013996,-0.0708998,0.7318802,0.5285822,0.796576,0.000360643868657,7.43101608127e-05,1.72962,0.000210116634277,0.1291966,1.1327198,0.828302571776,0.578346530138,0.828302571776,0.000110295058819
75,79,0.658333,0.182516,1.71717,0.343218,0.139316,1.72959,0.489746,0.000201563885654,0.3388,0.779222,0.7318532,0.7187594,0.6014068,-0.07092,0.7318532,0.5286246,0.79652,0.000391950251945,7.51731334986e-05,1.72959,0.000201563885654,0.1290882,1.132713,0.828263368757,0.578362798486,0.828263368757,0.000125745775277
76,80,0.666667,0.182345,1.71719,0.343276,0.139124,1.72957,0.489804,0.000210800853888,0.33853,0.779323,0.7318269,0.7188407,0.6014105,-0.0709199,0.7318269,0.5286616,0.796504,0.000334176600019,9.10219753687e-05,1.72957,0.000210800853888,0.1289832,1.132705,0.828206380404,0.578353926905,0.828206380404,0.000120099958368
77,81,0.675,0.182181,1.71721,0.343334,0.138923,1.72954,0.48986,0.00019164028804,0.338201,0.779433,0.7317906,0.7189305,0.6014238,-0.0709295,0.7317906,0.5286947,0.796478,0.000361489972198,6.60378679244e-05,1.72954,0.00019164028804,0.128875,1.1326994,0.828156242276,0.578361702695,0.828156242276,0.000121770275519
78,82,0.683333,0.182011,1.71724,0.343383,0.138738,1.72953,0.489909,0.000201586209846,0.337844,0.779541,0.7317543,0.7190135,0.6014368,-0.070917,0.7317543,0.5287261,0.796451,0.00029688718396,6.78306715284e-05,1.72953,0.000201586209846,0.1287722,1.132702,0.828106647567,0.578364084537,0.828106647567,0.000117256129904
79,83,0.691667,0.181844,1.71727,0.343437,0.138544,1.72951,0.48996,0.000179813792574,0.337592,0.779658,0.7317153,0.7191032,0.6014509,-0.0708998,0.7317153,0.5287528,0.796425,0.000270342375517,7.55380698721e-05,1.72951,0.000179813792574,0.1286632,1.1327044,0.828058244089,0.578364070594,0.828058244089,0.000114564392374
80,84,0.7,0.18167,1.71728,0.343481,0.138371,1.7295,0.490008,0.000185650208726,0.337397,0.779755,0.7316725,0.7191725,0.6014614,-0.0708669,0.7316725,0.5287735,0.796387,0.000270225831482,6.73498329619e-05,1.7295,0.000188841203131,0.1285582,1.1327012,0.828016049341,0.578364588053,0.828016049341,0.000107707938426
81,85,0.708333,0.181489,1.7173,0.343531,0.138192,1.72948,0.490053,0.000182474655774,0.337215,0.779833,0.7316306,0.7192457,0.6014652,-0.0708431,0.7316306,0.5287851,0.796356,0.000256674891643,8.06597793203e-05,1.72948,0.000205983009008,0.128444,1.1326988,0.82797952265,0.578363866297,0.82797952265,0.000119356608531
82,86,0.716667,0.181287,1.71732,0.343566,0.138013,1.72947,0.490087,0.000194781929347,0.337194,0.779929,0.7315806,0.7193215,0.6014576,-0.0708002,0.7315806,0.5287731,0.796302,0.000260297906254,7.87718223733e-05,1.72947,0.000212727525252,0.1283278,1.1326942,0.827934103573,0.578365217053,0.827934103573,0.000121692234756
83,87,0.725,0.181079,1.71735,0.343599,0.137821,1.72945,0.490113,0.000188947082539,0.336998,0.780014,0.7315375,0.7194037,0.601447,-0.0707618,0.7315375,0.5287445,0.796259,0.000309696625748,0.000112627705295,1.72945,0.000218634398026,0.1282044,1.1326914,0.827896018997,0.578358948037,0.827896018997,0.000129220741369
84,88,0.733333,0.180864,1.71738,0.343625,0.137636,1.72942,0.490137,0.000183809684184,0.3368,0.780108,0.7314907,0.7194794,0.6014178,-0.0707011,0.7314907,0.5287011,0.796243,0.000239158942965,0.000114791114639,1.72942,0.000208230641357,0.128085,1.1326876,0.82786080579,0.578360476908,0.82786080579,0.000125435242257
85,89,0.741667,0.18066,1.71742,0.343637,0.137455,1.7294,0.490162,0.000191992187341,0.336643,0.780193,0.7314471,0.7195492,0.6014137,-0.0706449,0.7314471,0.5286302,0.796194,0.000191397492147,0.000149846588216,1.7294,0.000205214521903,0.1279662,1.1326882,0.827841514251,0.578357637918,0.827841514251,0.000117209214655
86,90,0.75,0.180457,1.71745,0.343639,0.137265,1.72938,0.490181,0.000191848898876,0.336503,0.780299,0.7313996,0.7196162,0.6014185,-0.0705717,0.7313996,0.5285443,0.796148,0.000157791001011,0.000181201545247,1.72938,0.000195327929391,0.1278472,1.1326874,0.827823344712,0.578365096329,0.827823344712,0.000118004237212
87,91,0.758333,0.180264,1.71748,0.343641,0.137074,1.72937,0.490196,0.000172655726809,0.336387,0.780368,0.7313611,0.7196735,0.6014092,-0.070499,0.7313611,0.528434,0.796103,0.00012612295588,0.00029273366735,1.72937,0.000201566366242,0.1277256,1.1326896,0.827820779015,0.578350859369,0.827820779015,0.000116679046962
88,92,0.766667,0.180064,1.71749,0.343618,0.136903,1.72935,0.490209,0.000179593986536,0.336297,0.780425,0.7313051,0.7197151,0.6014016,-0.0704094,0.7313051,0.5283136,0.79605,0.000104043260233,0.000191908832522,1.72935,0.000196674858586,0.1276088,1.1326852,0.827813493174,0.578348997689,0.827813493174,0.000113441614939
89,93,0.775,0.179869,1.71751,0.343602,0.136726,1.72932,0.490214,0.000177578151809,0.33622,0.780457,0.7312557,0.7197484,0.6013958,-0.0703264,0.7312557,0.5281909,0.796008,0.000112022319205,0.000363201046254,1.72932,0.000216381607351,0.1274874,1.1326766,0.827820848474,0.578341362663,0.827820848474,0.000125765655089
90,94,0.783333,0.179655,1.71753,0.343577,0.136551,1.72929,0.490211,0.000183368481479,0.336186,0.780447,0.7311912,0.7197776,0.6013747,-0.0702108,0.7311912,0.5280537,0.795967,7.37427962583e-05,0.000187680579709,1.72929,0.000203855340867,0.1273666,1.1326642,0.827811820348,0.578340761045,0.827811820348,0.000120486513768
91,95,0.791667,0.179454,1.71756,0.343561,0.136371,1.72926,0.490193,0.000180080537538,0.336156,0.780474,0.7311409,0.7198121,0.601357,-0.0701331,0.7311409,0.5279507,0.795933,7.85175139698e-05,0.00017300578025,1.72926,0.000206155281281,0.127247,1.132658,0.827816940208,0.578335344503,0.827816940208,0.000134123077805
92,96,0.8,0.179252,1.71758,0.343525,0.136198,1.72922,0.490163,0.00018623909364,0.336159,0.780481,0.7310926,0.7198423,0.6013305,-0.0700407,0.7310926,0.5278488,0.795913,0.000146400136612,0.000212802725546,1.72922,0.00018623909364,0.1271302,1.1326498,0.827825378181,0.578335873039,0.827825378181,0.000125904725884
93,97,0.808333,0.17908,1.7176,0.343505,0.136024,1.72918,0.49011,0.000151492574075,0.336013,0.7805,0.7310682,0.719864,0.6013048,-0.0699607,0.7310682,0.5277506,0.795895,6.90651865993e-05,0.000163211519201,1.72918,0.00017298843892,0.1270216,1.1326434,0.827866418804,0.578313751335,0.827866418804,0.00012205326706
94,98,0.816667,0.178913,1.71761,0.343461,0.135873,1.72919,0.490103,0.000162138829402,0.336042,0.780503,0.7310337,0.7198822,0.6012713,-0.0698814,0.7310337,0.5276475,0.795853,0.000119766439373,0.000141400141443,1.72919,0.000162138829402,0.1269204,1.1326396,0.827898041209,0.578303324373,0.827898041209,0.000115956888541
95,99,0.825,0.178763,1.7176,0.343427,0.135715,1.72918,0.490068,0.000148825401058,0.336071,0.780507,0.7310059,0.7199,0.6012382,-0.0698165,0.7310059,0.5275587,0.795828,8.72868833216e-05,0.000149833240638,1.72918,0.000155794736753,0.1268174,1.1326306,0.827944617714,0.57828666932,0.827944617714,0.000130912184307
96,100,0.833333,0.178615,1.71759,0.343383,0.135572,1.72917,0.490028,0.000162877254397,0.33613,0.780514,0.7309778,0.7199121,0.6012257,-0.069758,0.7309778,0.5274589,0.795821,0.00010192153845,0.000126194294641,1.72917,0.000167272233201,0.126722,1.1326196,0.827989567855,0.578275739575,0.827989567855,0.000130142229887
97,101,0.841667,0.178475,1.71759,0.343341,0.13542,1.72915,0.489973,0.000160081229381,0.336196,0.78052,0.7309537,0.7199371,0.6012115,-0.0697192,0.7309537,0.5273727,0.795804,0.000124181319046,0.000121313643091,1.72915,0.000160081229381,0.126621,1.132608,0.828039846068,0.578274608564,0.828039846068,0.000143387586631
98,102,0.85,0.178326,1.7176,0.343288,0.135271,1.72913,0.489918,0.000166003012021,0.336304,0.780524,0.7309306,0.7199681,0.6012079,-0.0696889,0.7309306,0.5272844,0.795788,0.000116322826651,0.00013707662091,1.72913,0.000166003012021,0.1265258,1.1326018,0.828084040115,0.578277021668,0.828084040115,0.000136047785723
99,103,0.858333,0.178183,1.71761,0.343236,0.13512,1.72911,0.489852,0.000149107343884,0.336381,0.78054,0.7309109,0.7200067,0.6012084,-0.0696772,0.7309109,0.527198,0.795777,0.000173011560307,9.22225568936e-05,1.72911,0.000153561062773,0.1264286,1.132598,0.828145932335,0.578298272809,0.828145932335,0.000146184814533
100,104,0.866667,0.178042,1.71762,0.343176,0.134983,1.7291,0.489794,0.00014800337834,0.336514,0.780554,0.7308981,0.7200495,0.6012068,-0.0696718,0.7308981,0.527119,0.795772,0.000154431214461,0.000155012902689,1.7291,0.000150638640461,0.1263388,1.1325962,0.828200342075,0.578306768474,0.828200342075,0.000140427917452
101,105,0.875,0.177906,1.71763,0.343112,0.134846,1.7291,0.489738,0.000132849538953,0.336636,0.780574,0.7308971,0.7200892,0.6012156,-0.0696926,0.7308971,0.5270378,0.795772,0.000179092155049,9.0515192095e-05,1.7291,0.000156668439706,0.1262462,1.1326006,0.828269295977,0.578311480109,0.828269295977,0.000142355189579
102,106,0.883333,0.177769,1.71763,0.343036,0.134726,1.7291,0.489681,0.000141244468918,0.336766,0.780596,0.7308876,0.7201238,0.6012107,-0.0697168,0.7308876,0.5269689,0.795767,0.000160807338141,0.000143739347431,1.7291,0.000161136588024,0.1261592,1.1326002,0.828331712474,0.578326258023,0.828331712474,0.000143906219463
103,107,0.891667,0.177638,1.71763,0.342954,0.134601,1.72909,0.489616,0.000142355189579,0.336753,0.780617,0.7308805,0.7201567,0.601215,-0.0697523,0.7308805,0.5268958,0.79576,0.000163389106124,0.00010427847333,1.72909,0.000163370744015,0.1260668,1.1325976,0.828402362092,0.578340493357,0.828402362092,0.000144723875017
104,108,0.9,0.177495,1.71763,0.342875,0.134477,1.72907,0.489549,0.000159405144208,0.336899,0.780629,0.7308658,0.7201921,0.6012153,-0.0698018,0.7308658,0.5268384,0.795757,0.000183970106267,0.000102176318196,1.72907,0.000161895027719,0.1259734,1.1325914,0.828465761509,0.578365928107,0.828465761509,0.000141509716981
105,109,0.908333,0.177354,1.71765,0.342798,0.13434,1.72905,0.48947,0.000162840412674,0.336991,0.780661,0.7308648,0.7202308,0.6012223,-0.0698725,0.7308648,0.5267803,0.795757,0.000174025860147,0.000113190105575,1.72905,0.000173568430309,0.1258768,1.1325908,0.828549618612,0.578392480046,0.828549618612,0.000162225152181
106,110,0.916667,0.177203,1.71766,0.342713,0.134204,1.72904,0.489381,0.000183937489382,0.337098,0.780686,0.730862,0.7202746,0.6012321,-0.069944,0.730862,0.5267235,0.795759,0.000203632021058,0.000161743624295,1.72904,0.000183937489382,0.1257802,1.1325914,0.828621770519,0.578424168153,0.828621770519,0.000145079288667
107,111,0.925,0.177059,1.71768,0.342622,0.134062,1.72901,0.489268,0.000155206314305,0.337185,0.780717,0.73086,0.7203236,0.6012511,-0.0700384,0.73086,0.5266757,0.795762,0.000182038457475,0.000208693555243,1.72901,0.000185841330172,0.1256824,1.1325918,0.828692847325,0.578461892571,0.828692847325,0.000155900609364
108,112,0.933333,0.176903,1.71768,0.342521,0.133937,1.72901,0.489176,0.000138195513675,0.337309,0.780733,0.7308686,0.7203677,0.6012744,-0.0701391,0.7308686,0.5266222,0.795766,0.000189828870302,0.000145715476186,1.72901,0.000171245437895,0.1255866,1.1325894,0.828759711453,0.578486354426,0.828759711453,0.000139660302162
109,113,0.941667,0.176764,1.71766,0.342423,0.133824,1.72903,0.489099,0.000146219013811,0.337432,0.780758,0.7308704,0.72041,0.6013069,-0.0702538,0.7308704,0.526578,0.795776,0.000218572642387,0.000199461775787,1.72903,0.000193132079158,0.1254936,1.1325866,0.828834150786,0.578529217105,0.828834150786,0.000146277134235
110,114,0.95,0.176614,1.71764,0.342303,0.133712,1.72903,0.489005,0.000161273060367,0.337563,0.780779,0.7308712,0.720439,0.6013595,-0.0703851,0.7308712,0.5265447,0.795777,0.000180845237703,0.000163,1.72903,0.000182882475924,0.1253978,1.1325754,0.828902617632,0.578572647681,0.828902617632,0.000142200562587
111,115,0.958333,0.176469,1.71763,0.342192,0.13359,1.72902,0.4889,0.000155128978595,0.337703,0.780796,0.7308683,0.7204824,0.6014134,-0.0705238,0.7308683,0.5265207,0.795781,0.000218481120466,0.000173164661522,1.72902,0.000195460993551,0.1252974,1.1325668,0.828960212781,0.578621064684,0.828960212781,0.000151789327688
112,116,0.966667,0.176312,1.71762,0.342076,0.133474,1.72902,0.488797,0.000168439900261,0.337846,0.780812,0.7308719,0.7205344,0.6014777,-0.0706728,0.7308719,0.526499,0.795774,0.000203,0.00021733154396,1.72902,0.000195560732255,0.1251964,1.1325626,0.829025608347,0.578675567347,0.829025608347,0.000147190352945
113,117,0.975,0.176152,1.71763,0.341964,0.13335,1.72902,0.488683,0.000158041133886,0.337986,0.780843,0.7308801,0.720601,0.6015554,-0.0708423,0.7308801,0.5264876,0.795774,0.000202723950238,0.000217912826607,1.72902,0.000210230825523,0.1250904,1.1325612,0.829086307394,0.578731862077,0.829086307394,0.000159354949719
114,118,0.983333,0.175986,1.71763,0.341835,0.133241,1.72903,0.488569,0.000168611980594,0.338112,0.780885,0.7308821,0.7206649,0.6016325,-0.0710146,0.7308821,0.5264805,0.795773,0.000278084519526,0.000235645920822,1.72903,0.000203806280571,0.1249904,1.1325658,0.829141486276,0.578796057035,0.829141486276,0.000153954538744
115,119,0.991667,0.175822,1.71763,0.341714,0.13312,1.72904,0.488452,0.000161207940251,0.338272,0.780928,0.7309055,0.7207465,0.6017236,-0.0712071,0.7309055,0.5264826,0.795785,0.000231049778186,0.000246375729324,1.72904,0.000226296265988,0.1248856,1.1325684,0.82920447692,0.578845167411,0.82920447692,0.00015332318807
116,120,1.0,0.175643,1.71761,0.341577,0.133008,1.72907,0.48834,0.000172188849813,0.338437,0.780982,0.7309267,0.7208135,0.6018039,-0.0714193,0.7309267,0.5264968,0.795776,0.000198781286846,0.000275981883463,1.72907,0.000206257121089,0.12478,1.1325704,0.829271418258,0.578904094344,0.829271418258,0.000148660687473
117,121,1.008333,0.175484,1.7176,0.341446,0.132883,1.72908,0.488222,0.000177081901955,0.33857,0.781036,0.730941,0.7208994,0.6018947,-0.0716556,0.730941,0.5265085,0.79578,0.000181496556441,0.000333853261179,1.72908,0.000231883591485,0.1246742,1.1325682,0.829321890147,0.578964883307,0.829321890147,0.000158344561005
118,122,1.016667,0.175301,1.71758,0.341305,0.132756,1.72909,0.488099,0.000185267374354,0.338558,0.78108,0.7309513,0.7209632,0.6019865,-0.0718992,0.7309513,0.5265318,0.795781,0.000192169196283,0.000290430714629,1.72909,0.000212122606056,0.1245648,1.132558,0.829373415503,0.57903646498,0.829373415503,0.000154327573687
119,123,1.025,0.175141,1.71755,0.341169,0.132624,1.72909,0.487969,0.00017579817974,0.338687,0.781134,0.7309591,0.7210369,0.6020772,-0.072146,0.7309591,0.5265483,0.795776,0.000174928556845,0.000338673884438,1.72909,0.000213887821065,0.12445,1.1325452,0.829427250832,0.579106816555,0.829427250832,0.000158571750321
120,124,1.033333,0.174973,1.71754,0.341037,0.132501,1.72911,0.487845,0.000189156020258,0.338763,0.781194,0.7309565,0.7211138,0.6021734,-0.0723835,0.7309565,0.5265826,0.795804,0.000228129349274,0.000465641492996,1.72911,0.000199862452702,0.1243422,1.1325428,0.829465857249,0.579186091255,0.829465857249,0.000155528132503
121,125,1.041667,0.174819,1.71753,0.34091,0.132369,1.72913,0.487711,0.000180737378536,0.338796,0.781272,0.7309867,0.7211974,0.6022823,-0.0726611,0.7309867,0.5266375,0.795809,0.000160601992516,0.000336199345627,1.72913,0.000218341475675,0.124233,1.1325418,0.829539668487,0.579253062049,0.829539668487,0.00016255768207
122,126,1.05,0.174647,1.71751,0.340777,0.13224,1.72915,0.487586,0.000178776396652,0.338839,0.78135,0.7310036,0.721277,0.6023805,-0.0729198,0.7310036,0.5266819,0.795798,0.000151641023473,0.000307260475818,1.72915,0.000208731885442,0.1241202,1.1325408,0.829594388221,0.579319241062,0.829594388221,0.000160623784042
123,127,1.058333,0.174484,1.7175,0.340647,0.132109,1.72917,0.487466,0.000171583798769,0.338867,0.781429,0.7310371,0.7213592,0.6024797,-0.0731833,0.7310371,0.5267456,0.7958,0.000191648115044,0.00036264031767,1.72917,0.000237918053119,0.124006,1.1325416,0.829671896265,0.579377836753,0.829671896265,0.000171073083798
124,128,1.066667,0.174297,1.71747,0.340503,0.131988,1.72919,0.487346,0.00017264124652,0.338918,0.78149,0.731058,0.7214339,0.6025772,-0.0734493,0.731058,0.5268299,0.7958,0.000148280140275,0.000316001582275,1.72919,0.000214338517304,0.1238926,1.1325334,0.829727918634,0.579443889492,0.829727918634,0.000172394895516
125,129,1.075,0.174127,1.71745,0.340374,0.131857,1.7292,0.487234,0.000165725676948,0.338954,0.781565,0.7310883,0.7215108,0.6026738,-0.0737052,0.7310883,0.5269155,0.79581,0.000147519490238,0.000322834322835,1.7292,0.000228484135117,0.1237758,1.132527,0.829801166935,0.579504899725,0.829801166935,0.000166303938618
126,130,1.083333,0.173946,1.71743,0.340236,0.13173,1.72921,0.487128,0.000170073513517,0.338945,0.78164,0.7311069,0.7215793,0.6027616,-0.0739513,0.7311069,0.5270172,0.795828,0.000152492622772,0.000358108921978,1.72921,0.000203469899494,0.1236608,1.1325194,0.829859282492,0.57956602536,0.829859282492,0.00015247294842
127,131,1.091667,0.173776,1.71741,0.340126,0.131599,1.72922,0.48702,0.000163526756221,0.338965,0.781715,0.7311547,0.7216519,0.6028494,-0.0742063,0.7311547,0.5271254,0.795851,0.000143296894593,0.000381793137707,1.72922,0.000216704868427,0.1235428,1.1325114,0.829941614284,0.579612424301,0.829941614284,0.000159113167274
128,132,1.1,0.173596,1.71739,0.340007,0.13147,1.72923,0.48692,0.000164222410164,0.338995,0.781789,0.7311933,0.7217246,0.6029365,-0.0744673,0.7311933,0.5272312,0.795862,0.000139764086947,0.000530413046597,1.72923,0.000202395652127,0.1234282,1.1325096,0.830006513138,0.57966189677,0.830006513138,0.000154466824917
129,133,1.108333,0.173416,1.71738,0.339915,0.131333,1.72924,0.48683,0.000162717546688,0.338996,0.781854,0.7312453,0.7217993,0.6030248,-0.0747315,0.7312453,0.5273679,0.795887,0.000125702028623,0.000327899374809,1.72924,0.00019931131428,0.1233076,1.1325082,0.830099243046,0.579715344423,0.830099243046,0.000163676510227
130,134,1.116667,0.17324,1.71737,0.339822,0.131194,1.72925,0.486746,0.000162791277408,0.338994,0.781922,0.7312744,0.721871,0.6031076,-0.0749828,0.7312744,0.5275018,0.795917,0.000177048016086,0.000390904080306,1.72925,0.000192010416384,0.123186,1.132507,0.8301651755,0.57977901355,0.8301651755,0.000164684546937
131,135,1.125,0.173062,1.71737,0.33975,0.131049,1.72925,0.486672,0.000161058995402,0.338964,0.78199,0.7313175,0.7219461,0.6031871,-0.0752396,0.7313175,0.5276723,0.795958,0.000175559106856,0.000421484282032,1.72925,0.000194874318472,0.1230568,1.132507,0.83024612,0.579827149616,0.83024612,0.000162197410584
132,136,1.133333,0.172882,1.71738,0.339676,0.130903,1.72925,0.486604,0.000159176003217,0.33896,0.782053,0.7313635,0.7220284,0.6032637,-0.0754849,0.7313635,0.5278444,0.795999,0.000131244047484,0.000340873876969,1.72925,0.000194612435368,0.1229288,1.1325104,0.830321680494,0.579869953727,0.830321680494,0.000172525360455
133,137,1.141667,0.172697,1.7174,0.339619,0.130754,1.72925,0.486548,0.000132317799256,0.33887,0.782117,0.7314107,0.7220986,0.6033327,-0.0757282,0.7314107,0.5279837,0.796016,0.000121679907955,0.000394123077223,1.72925,0.000196644349016,0.1227986,1.1325174,0.830410755087,0.579921968576,0.830410755087,0.000170296799735
134,138,1.15,0.17251,1.71741,0.339559,0.130626,1.72926,0.486516,0.000138079687138,0.338793,0.782184,0.7314507,0.7221657,0.6034014,-0.0759523,0.7314507,0.5281343,0.796056,0.000129170430053,0.00040852662092,1.72926,0.000192940405307,0.1226786,1.1325238,0.830481676434,0.579968430564,0.830481676434,0.000154647987378
135,139,1.158333,0.172325,1.71743,0.339508,0.130491,1.72926,0.486487,0.000132098448136,0.338695,0.78225,0.7314987,0.7222372,0.6034644,-0.0761841,0.7314987,0.5282949,0.796091,0.000148680866287,0.000370262069351,1.72926,0.000210781877779,0.1225544,1.1325304,0.830557377782,0.58000875472,0.830557377782,0.000163309522074
136,140,1.166667,0.17212,1.71744,0.33946,0.13036,1.72926,0.48647,0.000129645670965,0.338623,0.782318,0.7315575,0.7223081,0.6035209,-0.0763943,0.7315575,0.5284633,0.796131,0.00014229546725,0.000401441153844,1.72926,0.000205075595818,0.1224294,1.1325388,0.830643403726,0.580042961935,0.830643403726,0.000145344418537
137,141,1.175,0.17192,1.71747,0.339426,0.130232,1.72925,0.486452,0.000131689027637,0.33853,0.782389,0.7316157,0.722385,0.6035787,-0.0766243,0.7316157,0.5286422,0.796176,0.000183455716728,0.000402960295811,1.72925,0.000213363539528,0.1223048,1.1325448,0.830727415214,0.580070706486,0.830727415214,0.000153065345523
138,142,1.183333,0.17171,1.71749,0.339394,0.130101,1.72924,0.486443,0.000134499070629,0.338537,0.782466,0.7316672,0.7224627,0.6036534,-0.0768424,0.7316672,0.5288309,0.796235,0.000168047612301,0.000305941170816,1.72924,0.000205565074855,0.1221828,1.1325482,0.830800035118,0.580103815157,0.830800035118,0.000151439756999
139,143,1.191667,0.171509,1.71753,0.339378,0.129968,1.72922,0.486442,0.000125702028623,0.33852,0.782543,0.7317315,0.7225535,0.6037008,-0.0770399,0.7317315,0.5290172,0.796287,0.000205499391727,0.000356646884187,1.72922,0.000219301162788,0.1220602,1.1325556,0.830875343848,0.580116234305,0.830875343848,0.000161133485036
140,144,1.2,0.171291,1.71755,0.339365,0.129844,1.7292,0.486447,0.000123583979544,0.338388,0.782634,0.7317734,0.7226384,0.6037737,-0.0772168,0.7317734,0.5292115,0.796375,0.000179738699228,0.000471773250619,1.7292,0.000190444217555,0.1219442,1.1325548,0.830923643362,0.580137798057,0.830923643362,0.000148650597039
141,145,1.208333,0.171103,1.71758,0.33936,0.129722,1.72919,0.486464,0.000106512910016,0.338248,0.782727,0.7318317,0.7227166,0.6038407,-0.0773816,0.7318317,0.5294122,0.796435,0.000187864312737,0.000270505083132,1.72919,0.000193385625112,0.1218296,1.132563,0.830998145915,0.580147532846,0.830998145915,0.000146505972574
